book,chapter,verse,text
"Nombres",24,8,"Nombres chapitre 24, verset 8."
"Nombres",24,9,"Nombres chapitre 24, verset 9."
"Nombres",24,10,"Nombres chapitre 24, verset 10."
"Nombres",24,11,"Nombres chapitre 24, verset 11."
"Nombres",24,12,"Nombres chapitre 24, verset 12."
"Nombres",24,13,"Nombres chapitre 24, verset 13."
"Nombres",24,14,"Nombres chapitre 24, verset 14."
"Nombres",24,15,"Nombres chapitre 24, verset 15."
"Nombres",24,16,"Nombres chapitre 24, verset 16."
"Nombres",24,17,"Nombres chapitre 24, verset 17."
"Nombres",24,18,"Nombres chapitre 24, verset 18."
"Nombres",24,19,"Nombres chapitre 24, verset 19."
"Nombres",24,20,"Nombres chapitre 24, verset 20."
"Nombres",24,21,"Nombres chapitre 24, verset 21."
"Nombres",24,22,"Nombres chapitre 24, verset 22."
"Nombres",24,23,"Nombres chapitre 24, verset 23."
"Nombres",24,24,"Nombres chapitre 24, verset 24."
"Nombres",24,25,"Nombres chapitre 24, verset 25."
"Nombres",24,26,"Nombres chapitre 24, verset 26."
"Nombres",24,27,"Nombres chapitre 24, verset 27."
"Nombres",24,28,"Nombres chapitre 24, verset 28."
"Nombres",24,29,"Nombres chapitre 24, verset 29."
"Nombres",24,30,"Nombres chapitre 24, verset 30."
"Nombres",25,1,"Nombres chapitre 25, verset 1."
"Nombres",25,2,"Nombres chapitre 25, verset 2."
"Nombres",25,3,"Nombres chapitre 25, verset 3."
"Nombres",25,4,"Nombres chapitre 25, verset 4."
"Nombres",25,5,"Nombres chapitre 25, verset 5."
"Nombres",25,6,"Nombres chapitre 25, verset 6."
"Nombres",25,7,"Nombres chapitre 25, verset 7."
"Nombres",25,8,"Nombres chapitre 25, verset 8."
"Nombres",25,9,"Nombres chapitre 25, verset 9."
"Nombres",25,10,"Nombres chapitre 25, verset 10."
"Nombres",25,11,"Nombres chapitre 25, verset 11."
"Nombres",25,12,"Nombres chapitre 25, verset 12."
"Nombres",25,13,"Nombres chapitre 25, verset 13."
"Nombres",25,14,"Nombres chapitre 25, verset 14."
"Nombres",25,15,"Nombres chapitre 25, verset 15."
"Nombres",25,16,"Nombres chapitre 25, verset 16."
"Nombres",25,17,"Nombres chapitre 25, verset 17."
"Nombres",25,18,"Nombres chapitre 25, verset 18."
"Nombres",25,19,"Nombres chapitre 25, verset 19."
"Nombres",25,20,"Nombres chapitre 25, verset 20."
"Nombres",25,21,"Nombres chapitre 25, verset 21."
"Nombres",25,22,"Nombres chapitre 25, verset 22."
"Nombres",25,23,"Nombres chapitre 25, verset 23."
"Nombres",25,24,"Nombres chapitre 25, verset 24."
"Nombres",25,25,"Nombres chapitre 25, verset 25."
"Nombres",25,26,"Nombres chapitre 25, verset 26."
"Nombres",25,27,"Nombres chapitre 25, verset 27."
"Nombres",25,28,"Nombres chapitre 25, verset 28."
"Nombres",25,29,"Nombres chapitre 25, verset 29."
"Nombres",25,30,"Nombres chapitre 25, verset 30."
"Nombres",26,1,"Nombres chapitre 26, verset 1."
"Nombres",26,2,"Nombres chapitre 26, verset 2."
"Nombres",26,3,"Nombres chapitre 26, verset 3."
"Nombres",26,4,"Nombres chapitre 26, verset 4."
"Nombres",26,5,"Nombres chapitre 26, verset 5."
"Nombres",26,6,"Nombres chapitre 26, verset 6."
"Nombres",26,7,"Nombres chapitre 26, verset 7."
"Nombres",26,8,"Nombres chapitre 26, verset 8."
"Nombres",26,9,"Nombres chapitre 26, verset 9."
"Nombres",26,10,"Nombres chapitre 26, verset 10."
"Nombres",26,11,"Nombres chapitre 26, verset 11."
"Nombres",26,12,"Nombres chapitre 26, verset 12."
"Nombres",26,13,"Nombres chapitre 26, verset 13."
"Nombres",26,14,"Nombres chapitre 26, verset 14."
"Nombres",26,15,"Nombres chapitre 26, verset 15."
"Nombres",26,16,"Nombres chapitre 26, verset 16."
"Nombres",26,17,"Nombres chapitre 26, verset 17."
"Nombres",26,18,"Nombres chapitre 26, verset 18."
"Nombres",26,19,"Nombres chapitre 26, verset 19."
"Nombres",26,20,"Nombres chapitre 26, verset 20."
"Nombres",26,21,"Nombres chapitre 26, verset 21."
"Nombres",26,22,"Nombres chapitre 26, verset 22."
"Nombres",26,23,"Nombres chapitre 26, verset 23."
"Nombres",26,24,"Nombres chapitre 26, verset 24."
"Nombres",26,25,"Nombres chapitre 26, verset 25."
"Nombres",26,26,"Nombres chapitre 26, verset 26."
"Nombres",26,27,"Nombres chapitre 26, verset 27."
"Nombres",26,28,"Nombres chapitre 26, verset 28."
"Nombres",26,29,"Nombres chapitre 26, verset 29."
"Nombres",26,30,"Nombres chapitre 26, verset 30."
"Nombres",27,1,"Nombres chapitre 27, verset 1."
"Nombres",27,2,"Nombres chapitre 27, verset 2."
"Nombres",27,3,"Nombres chapitre 27, verset 3."
"Nombres",27,4,"Nombres chapitre 27, verset 4."
"Nombres",27,5,"Nombres chapitre 27, verset 5."
"Nombres",27,6,"Nombres chapitre 27, verset 6."
"Nombres",27,7,"Nombres chapitre 27, verset 7."
"Nombres",27,8,"Nombres chapitre 27, verset 8."
"Nombres",27,9,"Nombres chapitre 27, verset 9."
"Nombres",27,10,"Nombres chapitre 27, verset 10."
"Nombres",27,11,"Nombres chapitre 27, verset 11."
"Nombres",27,12,"Nombres chapitre 27, verset 12."
"Nombres",27,13,"Nombres chapitre 27, verset 13."
"Nombres",27,14,"Nombres chapitre 27, verset 14."
"Nombres",27,15,"Nombres chapitre 27, verset 15."
"Nombres",27,16,"Nombres chapitre 27, verset 16."
"Nombres",27,17,"Nombres chapitre 27, verset 17."
"Nombres",27,18,"Nombres chapitre 27, verset 18."
"Nombres",27,19,"Nombres chapitre 27, verset 19."
"Nombres",27,20,"Nombres chapitre 27, verset 20."
"Nombres",27,21,"Nombres chapitre 27, verset 21."
"Nombres",27,22,"Nombres chapitre 27, verset 22."
"Nombres",27,23,"Nombres chapitre 27, verset 23."
"Nombres",27,24,"Nombres chapitre 27, verset 24."
"Nombres",27,25,"Nombres chapitre 27, verset 25."
"Nombres",27,26,"Nombres chapitre 27, verset 26."
"Nombres",27,27,"Nombres chapitre 27, verset 27."
"Nombres",27,28,"Nombres chapitre 27, verset 28."
"Nombres",27,29,"Nombres chapitre 27, verset 29."
"Nombres",27,30,"Nombres chapitre 27, verset 30."
"Nombres",28,1,"Nombres chapitre 28, verset 1."
"Nombres",28,2,"Nombres chapitre 28, verset 2."
"Nombres",28,3,"Nombres chapitre 28, verset 3."
"Nombres",28,4,"Nombres chapitre 28, verset 4."
"Nombres",28,5,"Nombres chapitre 28, verset 5."
"Nombres",28,6,"Nombres chapitre 28, verset 6."
"Nombres",28,7,"Nombres chapitre 28, verset 7."
"Nombres",28,8,"Nombres chapitre 28, verset 8."
"Nombres",28,9,"Nombres chapitre 28, verset 9."
"Nombres",28,10,"Nombres chapitre 28, verset 10."
"Nombres",28,11,"Nombres chapitre 28, verset 11."
"Nombres",28,12,"Nombres chapitre 28, verset 12."
"Nombres",28,13,"Nombres chapitre 28, verset 13."
"Nombres",28,14,"Nombres chapitre 28, verset 14."
"Nombres",28,15,"Nombres chapitre 28, verset 15."
"Nombres",28,16,"Nombres chapitre 28, verset 16."
"Nombres",28,17,"Nombres chapitre 28, verset 17."
"Nombres",28,18,"Nombres chapitre 28, verset 18."
"Nombres",28,19,"Nombres chapitre 28, verset 19."
"Nombres",28,20,"Nombres chapitre 28, verset 20."
"Nombres",28,21,"Nombres chapitre 28, verset 21."
"Nombres",28,22,"Nombres chapitre 28, verset 22."
"Nombres",28,23,"Nombres chapitre 28, verset 23."
"Nombres",28,24,"Nombres chapitre 28, verset 24."
"Nombres",28,25,"Nombres chapitre 28, verset 25."
"Nombres",28,26,"Nombres chapitre 28, verset 26."
"Nombres",28,27,"Nombres chapitre 28, verset 27."
"Nombres",28,28,"Nombres chapitre 28, verset 28."
"Nombres",28,29,"Nombres chapitre 28, verset 29."
"Nombres",28,30,"Nombres chapitre 28, verset 30."
"Nombres",29,1,"Nombres chapitre 29, verset 1."
"Nombres",29,2,"Nombres chapitre 29, verset 2."
"Nombres",29,3,"Nombres chapitre 29, verset 3."
"Nombres",29,4,"Nombres chapitre 29, verset 4."
"Nombres",29,5,"Nombres chapitre 29, verset 5."
"Nombres",29,6,"Nombres chapitre 29, verset 6."
"Nombres",29,7,"Nombres chapitre 29, verset 7."
"Nombres",29,8,"Nombres chapitre 29, verset 8."
"Nombres",29,9,"Nombres chapitre 29, verset 9."
"Nombres",29,10,"Nombres chapitre 29, verset 10."
"Nombres",29,11,"Nombres chapitre 29, verset 11."
"Nombres",29,12,"Nombres chapitre 29, verset 12."
"Nombres",29,13,"Nombres chapitre 29, verset 13."
"Nombres",29,14,"Nombres chapitre 29, verset 14."
"Nombres",29,15,"Nombres chapitre 29, verset 15."
"Nombres",29,16,"Nombres chapitre 29, verset 16."
"Nombres",29,17,"Nombres chapitre 29, verset 17."
"Nombres",29,18,"Nombres chapitre 29, verset 18."
"Nombres",29,19,"Nombres chapitre 29, verset 19."
"Nombres",29,20,"Nombres chapitre 29, verset 20."
"Nombres",29,21,"Nombres chapitre 29, verset 21."
"Nombres",29,22,"Nombres chapitre 29, verset 22."
"Nombres",29,23,"Nombres chapitre 29, verset 23."
"Nombres",29,24,"Nombres chapitre 29, verset 24."
"Nombres",29,25,"Nombres chapitre 29, verset 25."
"Nombres",29,26,"Nombres chapitre 29, verset 26."
"Nombres",29,27,"Nombres chapitre 29, verset 27."
"Nombres",29,28,"Nombres chapitre 29, verset 28."
"Nombres",29,29,"Nombres chapitre 29, verset 29."
"Nombres",29,30,"Nombres chapitre 29, verset 30."
"Nombres",30,1,"Nombres chapitre 30, verset 1."
"Nombres",30,2,"Nombres chapitre 30, verset 2."
"Nombres",30,3,"Nombres chapitre 30, verset 3."
"Nombres",30,4,"Nombres chapitre 30, verset 4."
"Nombres",30,5,"Nombres chapitre 30, verset 5."
"Nombres",30,6,"Nombres chapitre 30, verset 6."
"Nombres",30,7,"Nombres chapitre 30, verset 7."
"Nombres",30,8,"Nombres chapitre 30, verset 8."
"Nombres",30,9,"Nombres chapitre 30, verset 9."
"Nombres",30,10,"Nombres chapitre 30, verset 10."
"Nombres",30,11,"Nombres chapitre 30, verset 11."
"Nombres",30,12,"Nombres chapitre 30, verset 12."
"Nombres",30,13,"Nombres chapitre 30, verset 13."
"Nombres",30,14,"Nombres chapitre 30, verset 14."
"Nombres",30,15,"Nombres chapitre 30, verset 15."
"Nombres",30,16,"Nombres chapitre 30, verset 16."
"Nombres",30,17,"Nombres chapitre 30, verset 17."
"Nombres",30,18,"Nombres chapitre 30, verset 18."
"Nombres",30,19,"Nombres chapitre 30, verset 19."
"Nombres",30,20,"Nombres chapitre 30, verset 20."
"Nombres",30,21,"Nombres chapitre 30, verset 21."
"Nombres",30,22,"Nombres chapitre 30, verset 22."
"Nombres",30,23,"Nombres chapitre 30, verset 23."
"Nombres",30,24,"Nombres chapitre 30, verset 24."
"Nombres",30,25,"Nombres chapitre 30, verset 25."
"Nombres",30,26,"Nombres chapitre 30, verset 26."
"Nombres",30,27,"Nombres chapitre 30, verset 27."
"Nombres",30,28,"Nombres chapitre 30, verset 28."
"Nombres",30,29,"Nombres chapitre 30, verset 29."
"Nombres",30,30,"Nombres chapitre 30, verset 30."
"Nombres",31,1,"Nombres chapitre 31, verset 1."
"Nombres",31,2,"Nombres chapitre 31, verset 2."
"Nombres",31,3,"Nombres chapitre 31, verset 3."
"Nombres",31,4,"Nombres chapitre 31, verset 4."
"Nombres",31,5,"Nombres chapitre 31, verset 5."
"Nombres",31,6,"Nombres chapitre 31, verset 6."
"Nombres",31,7,"Nombres chapitre 31, verset 7."
"Nombres",31,8,"Nombres chapitre 31, verset 8."
"Nombres",31,9,"Nombres chapitre 31, verset 9."
"Nombres",31,10,"Nombres chapitre 31, verset 10."
"Nombres",31,11,"Nombres chapitre 31, verset 11."
"Nombres",31,12,"Nombres chapitre 31, verset 12."
"Nombres",31,13,"Nombres chapitre 31, verset 13."
"Nombres",31,14,"Nombres chapitre 31, verset 14."
"Nombres",31,15,"Nombres chapitre 31, verset 15."
"Nombres",31,16,"Nombres chapitre 31, verset 16."
"Nombres",31,17,"Nombres chapitre 31, verset 17."
"Nombres",31,18,"Nombres chapitre 31, verset 18."
"Nombres",31,19,"Nombres chapitre 31, verset 19."
"Nombres",31,20,"Nombres chapitre 31, verset 20."
"Nombres",31,21,"Nombres chapitre 31, verset 21."
"Nombres",31,22,"Nombres chapitre 31, verset 22."
"Nombres",31,23,"Nombres chapitre 31, verset 23."
"Nombres",31,24,"Nombres chapitre 31, verset 24."
"Nombres",31,25,"Nombres chapitre 31, verset 25."
"Nombres",31,26,"Nombres chapitre 31, verset 26."
"Nombres",31,27,"Nombres chapitre 31, verset 27."
"Nombres",31,28,"Nombres chapitre 31, verset 28."
"Nombres",31,29,"Nombres chapitre 31, verset 29."
"Nombres",31,30,"Nombres chapitre 31, verset 30."
"Nombres",32,1,"Nombres chapitre 32, verset 1."
"Nombres",32,2,"Nombres chapitre 32, verset 2."
"Nombres",32,3,"Nombres chapitre 32, verset 3."
"Nombres",32,4,"Nombres chapitre 32, verset 4."
"Nombres",32,5,"Nombres chapitre 32, verset 5."
"Nombres",32,6,"Nombres chapitre 32, verset 6."
"Nombres",32,7,"Nombres chapitre 32, verset 7."
"Nombres",32,8,"Nombres chapitre 32, verset 8."
"Nombres",32,9,"Nombres chapitre 32, verset 9."
"Nombres",32,10,"Nombres chapitre 32, verset 10."
"Nombres",32,11,"Nombres chapitre 32, verset 11."
"Nombres",32,12,"Nombres chapitre 32, verset 12."
"Nombres",32,13,"Nombres chapitre 32, verset 13."
"Nombres",32,14,"Nombres chapitre 32, verset 14."
"Nombres",32,15,"Nombres chapitre 32, verset 15."
"Nombres",32,16,"Nombres chapitre 32, verset 16."
"Nombres",32,17,"Nombres chapitre 32, verset 17."
"Nombres",32,18,"Nombres chapitre 32, verset 18."
"Nombres",32,19,"Nombres chapitre 32, verset 19."
"Nombres",32,20,"Nombres chapitre 32, verset 20."
"Nombres",32,21,"Nombres chapitre 32, verset 21."
"Nombres",32,22,"Nombres chapitre 32, verset 22."
"Nombres",32,23,"Nombres chapitre 32, verset 23."
"Nombres",32,24,"Nombres chapitre 32, verset 24."
"Nombres",32,25,"Nombres chapitre 32, verset 25."
"Nombres",32,26,"Nombres chapitre 32, verset 26."
"Nombres",32,27,"Nombres chapitre 32, verset 27."
"Nombres",32,28,"Nombres chapitre 32, verset 28."
"Nombres",32,29,"Nombres chapitre 32, verset 29."
"Nombres",32,30,"Nombres chapitre 32, verset 30."
"Nombres",33,1,"Nombres chapitre 33, verset 1."
"Nombres",33,2,"Nombres chapitre 33, verset 2."
"Nombres",33,3,"Nombres chapitre 33, verset 3."
"Nombres",33,4,"Nombres chapitre 33, verset 4."
"Nombres",33,5,"Nombres chapitre 33, verset 5."
"Nombres",33,6,"Nombres chapitre 33, verset 6."
"Nombres",33,7,"Nombres chapitre 33, verset 7."
"Nombres",33,8,"Nombres chapitre 33, verset 8."
"Nombres",33,9,"Nombres chapitre 33, verset 9."
"Nombres",33,10,"Nombres chapitre 33, verset 10."
"Nombres",33,11,"Nombres chapitre 33, verset 11."
"Nombres",33,12,"Nombres chapitre 33, verset 12."
"Nombres",33,13,"Nombres chapitre 33, verset 13."
"Nombres",33,14,"Nombres chapitre 33, verset 14."
"Nombres",33,15,"Nombres chapitre 33, verset 15."
"Nombres",33,16,"Nombres chapitre 33, verset 16."
"Nombres",33,17,"Nombres chapitre 33, verset 17."
"Nombres",33,18,"Nombres chapitre 33, verset 18."
"Nombres",33,19,"Nombres chapitre 33, verset 19."
"Nombres",33,20,"Nombres chapitre 33, verset 20."
"Nombres",33,21,"Nombres chapitre 33, verset 21."
"Nombres",33,22,"Nombres chapitre 33, verset 22."
"Nombres",33,23,"Nombres chapitre 33, verset 23."
"Nombres",33,24,"Nombres chapitre 33, verset 24."
"Nombres",33,25,"Nombres chapitre 33, verset 25."
"Nombres",33,26,"Nombres chapitre 33, verset 26."
"Nombres",33,27,"Nombres chapitre 33, verset 27."
"Nombres",33,28,"Nombres chapitre 33, verset 28."
"Nombres",33,29,"Nombres chapitre 33, verset 29."
"Nombres",33,30,"Nombres chapitre 33, verset 30."
"Nombres",34,1,"Nombres chapitre 34, verset 1."
"Nombres",34,2,"Nombres chapitre 34, verset 2."
"Nombres",34,3,"Nombres chapitre 34, verset 3."
"Nombres",34,4,"Nombres chapitre 34, verset 4."
"Nombres",34,5,"Nombres chapitre 34, verset 5."
"Nombres",34,6,"Nombres chapitre 34, verset 6."
"Nombres",34,7,"Nombres chapitre 34, verset 7."
"Nombres",34,8,"Nombres chapitre 34, verset 8."
"Nombres",34,9,"Nombres chapitre 34, verset 9."
"Nombres",34,10,"Nombres chapitre 34, verset 10."
"Nombres",34,11,"Nombres chapitre 34, verset 11."
"Nombres",34,12,"Nombres chapitre 34, verset 12."
"Nombres",34,13,"Nombres chapitre 34, verset 13."
"Nombres",34,14,"Nombres chapitre 34, verset 14."
"Nombres",34,15,"Nombres chapitre 34, verset 15."
"Nombres",34,16,"Nombres chapitre 34, verset 16."
"Nombres",34,17,"Nombres chapitre 34, verset 17."
"Nombres",34,18,"Nombres chapitre 34, verset 18."
"Nombres",34,19,"Nombres chapitre 34, verset 19."
"Nombres",34,20,"Nombres chapitre 34, verset 20."
"Nombres",34,21,"Nombres chapitre 34, verset 21."
"Nombres",34,22,"Nombres chapitre 34, verset 22."
"Nombres",34,23,"Nombres chapitre 34, verset 23."
"Nombres",34,24,"Nombres chapitre 34, verset 24."
"Nombres",34,25,"Nombres chapitre 34, verset 25."
"Nombres",34,26,"Nombres chapitre 34, verset 26."
"Nombres",34,27,"Nombres chapitre 34, verset 27."
"Nombres",34,28,"Nombres chapitre 34, verset 28."
"Nombres",34,29,"Nombres chapitre 34, verset 29."
"Nombres",34,30,"Nombres chapitre 34, verset 30."
"Nombres",35,1,"Nombres chapitre 35, verset 1."
"Nombres",35,2,"Nombres chapitre 35, verset 2."
"Nombres",35,3,"Nombres chapitre 35, verset 3."
"Nombres",35,4,"Nombres chapitre 35, verset 4."
"Nombres",35,5,"Nombres chapitre 35, verset 5."
"Nombres",35,6,"Nombres chapitre 35, verset 6."
"Nombres",35,7,"Nombres chapitre 35, verset 7."
"Nombres",35,8,"Nombres chapitre 35, verset 8."
"Nombres",35,9,"Nombres chapitre 35, verset 9."
"Nombres",35,10,"Nombres chapitre 35, verset 10."
"Nombres",35,11,"Nombres chapitre 35, verset 11."
"Nombres",35,12,"Nombres chapitre 35, verset 12."
"Nombres",35,13,"Nombres chapitre 35, verset 13."
"Nombres",35,14,"Nombres chapitre 35, verset 14."
"Nombres",35,15,"Nombres chapitre 35, verset 15."
"Nombres",35,16,"Nombres chapitre 35, verset 16."
"Nombres",35,17,"Nombres chapitre 35, verset 17."
"Nombres",35,18,"Nombres chapitre 35, verset 18."
"Nombres",35,19,"Nombres chapitre 35, verset 19."
"Nombres",35,20,"Nombres chapitre 35, verset 20."
"Nombres",35,21,"Nombres chapitre 35, verset 21."
"Nombres",35,22,"Nombres chapitre 35, verset 22."
"Nombres",35,23,"Nombres chapitre 35, verset 23."
"Nombres",35,24,"Nombres chapitre 35, verset 24."
"Nombres",35,25,"Nombres chapitre 35, verset 25."
"Nombres",35,26,"Nombres chapitre 35, verset 26."
"Nombres",35,27,"Nombres chapitre 35, verset 27."
"Nombres",35,28,"Nombres chapitre 35, verset 28."
"Nombres",35,29,"Nombres chapitre 35, verset 29."
"Nombres",35,30,"Nombres chapitre 35, verset 30."
"Nombres",36,1,"Nombres chapitre 36, verset 1."
"Nombres",36,2,"Nombres chapitre 36, verset 2."
"Nombres",36,3,"Nombres chapitre 36, verset 3."
"Nombres",36,4,"Nombres chapitre 36, verset 4."
"Nombres",36,5,"Nombres chapitre 36, verset 5."
"Nombres",36,6,"Nombres chapitre 36, verset 6."
"Nombres",36,7,"Nombres chapitre 36, verset 7."
"Nombres",36,8,"Nombres chapitre 36, verset 8."
"Nombres",36,9,"Nombres chapitre 36, verset 9."
"Nombres",36,10,"Nombres chapitre 36, verset 10."
"Nombres",36,11,"Nombres chapitre 36, verset 11."
"Nombres",36,12,"Nombres chapitre 36, verset 12."
"Nombres",36,13,"Nombres chapitre 36, verset 13."
"Nombres",36,14,"Nombres chapitre 36, verset 14."
"Nombres",36,15,"Nombres chapitre 36, verset 15."
"Nombres",36,16,"Nombres chapitre 36, verset 16."
"Nombres",36,17,"Nombres chapitre 36, verset 17."
"Nombres",36,18,"Nombres chapitre 36, verset 18."
"Nombres",36,19,"Nombres chapitre 36, verset 19."
"Nombres",36,20,"Nombres chapitre 36, verset 20."
"Nombres",36,21,"Nombres chapitre 36, verset 21."
"Nombres",36,22,"Nombres chapitre 36, verset 22."
"Nombres",36,23,"Nombres chapitre 36, verset 23."
"Nombres",36,24,"Nombres chapitre 36, verset 24."
"Nombres",36,25,"Nombres chapitre 36, verset 25."
"Nombres",36,26,"Nombres chapitre 36, verset 26."
"Nombres",36,27,"Nombres chapitre 36, verset 27."
"Nombres",36,28,"Nombres chapitre 36, verset 28."
"Nombres",36,29,"Nombres chapitre 36, verset 29."
"Nombres",36,30,"Nombres chapitre 36, verset 30."
"Deutéronome",1,1,"Deutéronome chapitre 1, verset 1."
"Deutéronome",1,2,"Deutéronome chapitre 1, verset 2."
"Deutéronome",1,3,"Deutéronome chapitre 1, verset 3."
"Deutéronome",1,4,"Deutéronome chapitre 1, verset 4."
"Deutéronome",1,5,"Deutéronome chapitre 1, verset 5."
"Deutéronome",1,6,"Deutéronome chapitre 1, verset 6."
"Deutéronome",1,7,"Deutéronome chapitre 1, verset 7."
"Deutéronome",1,8,"Deutéronome chapitre 1, verset 8."
"Deutéronome",1,9,"Deutéronome chapitre 1, verset 9."
"Deutéronome",1,10,"Deutéronome chapitre 1, verset 10."
"Deutéronome",1,11,"Deutéronome chapitre 1, verset 11."
"Deutéronome",1,12,"Deutéronome chapitre 1, verset 12."
"Deutéronome",1,13,"Deutéronome chapitre 1, verset 13."
"Deutéronome",1,14,"Deutéronome chapitre 1, verset 14."
"Deutéronome",1,15,"Deutéronome chapitre 1, verset 15."
"Deutéronome",1,16,"Deutéronome chapitre 1, verset 16."
"Deutéronome",1,17,"Deutéronome chapitre 1, verset 17."
"Deutéronome",1,18,"Deutéronome chapitre 1, verset 18."
"Deutéronome",1,19,"Deutéronome chapitre 1, verset 19."
"Deutéronome",1,20,"Deutéronome chapitre 1, verset 20."
"Deutéronome",1,21,"Deutéronome chapitre 1, verset 21."
"Deutéronome",1,22,"Deutéronome chapitre 1, verset 22."
"Deutéronome",1,23,"Deutéronome chapitre 1, verset 23."
"Deutéronome",1,24,"Deutéronome chapitre 1, verset 24."
"Deutéronome",1,25,"Deutéronome chapitre 1, verset 25."
"Deutéronome",1,26,"Deutéronome chapitre 1, verset 26."
"Deutéronome",1,27,"Deutéronome chapitre 1, verset 27."
"Deutéronome",1,28,"Deutéronome chapitre 1, verset 28."
